"TIME","GEO","SEX","UNIT","Value","Flag and Footnotes"
"2020W17","AT315","Frauen","Anzahl","21","p"
"2020W17","AT321","Insgesamt","Anzahl","3","p"
"2020W17","AT321","Männer","Anzahl","1","p"
"2020W17","AT321","Frauen","Anzahl","2","p"
"2020W17","AT322","Insgesamt","Anzahl","31","p"
"2020W17","AT322","Männer","Anzahl","14","p"
"2020W17","AT322","Frauen","Anzahl","17","p"
"2020W17","AT323","Insgesamt","Anzahl","55","p"
"2020W17","AT323","Männer","Anzahl","28","p"
"2020W17","AT323","Frauen","Anzahl","27","p"
"2020W17","AT331","Insgesamt","Anzahl","3","p"
"2020W17","AT331","Männer","Anzahl","1","p"
"2020W17","AT331","Frauen","Anzahl","2","p"
"2020W17","AT332","Insgesamt","Anzahl","49","p"
"2020W17","AT332","Männer","Anzahl","30","p"
"2020W17","AT332","Frauen","Anzahl","19","p"
"2020W17","AT333","Insgesamt","Anzahl","9","p"
"2020W17","AT333","Männer","Anzahl","4","p"
"2020W17","AT333","Frauen","Anzahl","5","p"
"2020W17","AT334","Insgesamt","Anzahl","17","p"
"2020W17","AT334","Männer","Anzahl","10","p"
"2020W17","AT334","Frauen","Anzahl","7","p"
"2020W17","AT335","Insgesamt","Anzahl","37","p"
"2020W17","AT335","Männer","Anzahl","19","p"
"2020W17","AT335","Frauen","Anzahl","18","p"
"2020W17","AT341","Insgesamt","Anzahl","13","p"
"2020W17","AT341","Männer","Anzahl","7","p"
"2020W17","AT341","Frauen","Anzahl","6","p"
"2020W17","AT342","Insgesamt","Anzahl","37","p"
"2020W17","AT342","Männer","Anzahl","23","p"
"2020W17","AT342","Frauen","Anzahl","14","p"
"2020W18","AT111","Insgesamt","Anzahl","11","p"
"2020W18","AT111","Männer","Anzahl","4","p"
"2020W18","AT111","Frauen","Anzahl","7","p"
"2020W18","AT112","Insgesamt","Anzahl","31","p"
"2020W18","AT112","Männer","Anzahl","11","p"
"2020W18","AT112","Frauen","Anzahl","20","p"
"2020W18","AT113","Insgesamt","Anzahl","21","p"
"2020W18","AT113","Männer","Anzahl","7","p"
"2020W18","AT113","Frauen","Anzahl","14","p"
"2020W18","AT121","Insgesamt","Anzahl","47","p"
"2020W18","AT121","Männer","Anzahl","23","p"
"2020W18","AT121","Frauen","Anzahl","24","p"
"2020W18","AT122","Insgesamt","Anzahl","48","p"
"2020W18","AT122","Männer","Anzahl","26","p"
"2020W18","AT122","Frauen","Anzahl","22","p"
"2020W18","AT123","Insgesamt","Anzahl","27","p"
"2020W18","AT123","Männer","Anzahl","15","p"
"2020W18","AT123","Frauen","Anzahl","12","p"
"2020W18","AT124","Insgesamt","Anzahl","48","p"
"2020W18","AT124","Männer","Anzahl","25","p"
"2020W18","AT124","Frauen","Anzahl","23","p"
"2020W18","AT125","Insgesamt","Anzahl","26","p"
"2020W18","AT125","Männer","Anzahl","17","p"
"2020W18","AT125","Frauen","Anzahl","9","p"
"2020W18","AT126","Insgesamt","Anzahl","54","p"
"2020W18","AT126","Männer","Anzahl","26","p"
"2020W18","AT126","Frauen","Anzahl","28","p"
"2020W18","AT127","Insgesamt","Anzahl","68","p"
"2020W18","AT127","Männer","Anzahl","29","p"
"2020W18","AT127","Frauen","Anzahl","39","p"
"2020W18","AT130","Insgesamt","Anzahl","295","p"
"2020W18","AT130","Männer","Anzahl","137","p"
"2020W18","AT130","Frauen","Anzahl","158","p"
"2020W18","AT211","Insgesamt","Anzahl","49","p"
"2020W18","AT211","Männer","Anzahl","27","p"
"2020W18","AT211","Frauen","Anzahl","22","p"
"2020W18","AT212","Insgesamt","Anzahl","25","p"
"2020W18","AT212","Männer","Anzahl","14","p"
"2020W18","AT212","Frauen","Anzahl","11","p"
"2020W18","AT213","Insgesamt","Anzahl","25","p"
"2020W18","AT213","Männer","Anzahl","14","p"
"2020W18","AT213","Frauen","Anzahl","11","p"
"2020W18","AT221","Insgesamt","Anzahl","73","p"
"2020W18","AT221","Männer","Anzahl","42","p"
"2020W18","AT221","Frauen","Anzahl","31","p"
"2020W18","AT222","Insgesamt","Anzahl","21","p"
"2020W18","AT222","Männer","Anzahl","11","p"
"2020W18","AT222","Frauen","Anzahl","10","p"
"2020W18","AT223","Insgesamt","Anzahl","42","p"
"2020W18","AT223","Männer","Anzahl","16","p"
"2020W18","AT223","Frauen","Anzahl","26","p"
"2020W18","AT224","Insgesamt","Anzahl","49","p"
"2020W18","AT224","Männer","Anzahl","24","p"
"2020W18","AT224","Frauen","Anzahl","25","p"
"2020W18","AT225","Insgesamt","Anzahl","40","p"
"2020W18","AT225","Männer","Anzahl","20","p"
"2020W18","AT225","Frauen","Anzahl","20","p"
"2020W18","AT226","Insgesamt","Anzahl","19","p"
"2020W18","AT226","Männer","Anzahl","12","p"
"2020W18","AT226","Frauen","Anzahl","7","p"
"2020W18","AT311","Insgesamt","Anzahl","39","p"
"2020W18","AT311","Männer","Anzahl","18","p"
"2020W18","AT311","Frauen","Anzahl","21","p"
"2020W18","AT312","Insgesamt","Anzahl","84","p"
"2020W18","AT312","Männer","Anzahl","42","p"
"2020W18","AT312","Frauen","Anzahl","42","p"
"2020W18","AT313","Insgesamt","Anzahl","41","p"
"2020W18","AT313","Männer","Anzahl","21","p"
"2020W18","AT313","Frauen","Anzahl","20","p"
"2020W18","AT314","Insgesamt","Anzahl","21","p"
"2020W18","AT314","Männer","Anzahl","11","p"
"2020W18","AT314","Frauen","Anzahl","10","p"
"2020W18","AT315","Insgesamt","Anzahl","39","p"
"2020W18","AT315","Männer","Anzahl","19","p"
"2020W18","AT315","Frauen","Anzahl","20","p"
"2020W18","AT321","Insgesamt","Anzahl","5","p"
"2020W18","AT321","Männer","Anzahl","2","p"
"2020W18","AT321","Frauen","Anzahl","3","p"
"2020W18","AT322","Insgesamt","Anzahl","25","p"
"2020W18","AT322","Männer","Anzahl","13","p"
"2020W18","AT322","Frauen","Anzahl","12","p"
"2020W18","AT323","Insgesamt","Anzahl","62","p"
"2020W18","AT323","Männer","Anzahl","32","p"
"2020W18","AT323","Frauen","Anzahl","30","p"
"2020W18","AT331","Insgesamt","Anzahl","5","p"
"2020W18","AT331","Männer","Anzahl","3","p"
"2020W18","AT331","Frauen","Anzahl","2","p"
"2020W18","AT332","Insgesamt","Anzahl","46","p"
"2020W18","AT332","Männer","Anzahl","19","p"
"2020W18","AT332","Frauen","Anzahl","27","p"
"2020W18","AT333","Insgesamt","Anzahl","8","p"
"2020W18","AT333","Männer","Anzahl","3","p"
"2020W18","AT333","Frauen","Anzahl","5","p"
"2020W18","AT334","Insgesamt","Anzahl","18","p"
"2020W18","AT334","Männer","Anzahl","7","p"
"2020W18","AT334","Frauen","Anzahl","11","p"
"2020W18","AT335","Insgesamt","Anzahl","20","p"
"2020W18","AT335","Männer","Anzahl","9","p"
"2020W18","AT335","Frauen","Anzahl","11","p"
"2020W18","AT341","Insgesamt","Anzahl","12","p"
"2020W18","AT341","Männer","Anzahl","7","p"
"2020W18","AT341","Frauen","Anzahl","5","p"
"2020W18","AT342","Insgesamt","Anzahl","36","p"
"2020W18","AT342","Männer","Anzahl","14","p"
"2020W18","AT342","Frauen","Anzahl","22","p"
"2020W19","AT111","Insgesamt","Anzahl","6","p"
"2020W19","AT111","Männer","Anzahl","3","p"
"2020W19","AT111","Frauen","Anzahl","3","p"
"2020W19","AT112","Insgesamt","Anzahl","16","p"
"2020W19","AT112","Männer","Anzahl","4","p"
"2020W19","AT112","Frauen","Anzahl","12","p"
"2020W19","AT113","Insgesamt","Anzahl","26","p"
"2020W19","AT113","Männer","Anzahl","16","p"
"2020W19","AT113","Frauen","Anzahl","10","p"
"2020W19","AT121","Insgesamt","Anzahl","51","p"
"2020W19","AT121","Männer","Anzahl","19","p"
"2020W19","AT121","Frauen","Anzahl","32","p"
"2020W19","AT122","Insgesamt","Anzahl","54","p"
"2020W19","AT122","Männer","Anzahl","31","p"
"2020W19","AT122","Frauen","Anzahl","23","p"
"2020W19","AT123","Insgesamt","Anzahl","28","p"
"2020W19","AT123","Männer","Anzahl","18","p"
"2020W19","AT123","Frauen","Anzahl","10","p"
"2020W19","AT124","Insgesamt","Anzahl","44","p"
"2020W19","AT124","Männer","Anzahl","23","p"
"2020W19","AT124","Frauen","Anzahl","21","p"
"2020W19","AT125","Insgesamt","Anzahl","26","p"
"2020W19","AT125","Männer","Anzahl","10","p"
"2020W19","AT125","Frauen","Anzahl","16","p"
"2020W19","AT126","Insgesamt","Anzahl","66","p"
"2020W19","AT126","Männer","Anzahl","34","p"
"2020W19","AT126","Frauen","Anzahl","32","p"
"2020W19","AT127","Insgesamt","Anzahl","59","p"
"2020W19","AT127","Männer","Anzahl","27","p"
"2020W19","AT127","Frauen","Anzahl","32","p"
"2020W19","AT130","Insgesamt","Anzahl","310","p"
"2020W19","AT130","Männer","Anzahl","143","p"
"2020W19","AT130","Frauen","Anzahl","167","p"
"2020W19","AT211","Insgesamt","Anzahl","45","p"
"2020W19","AT211","Männer","Anzahl","24","p"
"2020W19","AT211","Frauen","Anzahl","21","p"
"2020W19","AT212","Insgesamt","Anzahl","24","p"
"2020W19","AT212","Männer","Anzahl","16","p"
"2020W19","AT212","Frauen","Anzahl","8","p"
"2020W19","AT213","Insgesamt","Anzahl","40","p"
"2020W19","AT213","Männer","Anzahl","18","p"
"2020W19","AT213","Frauen","Anzahl","22","p"
"2020W19","AT221","Insgesamt","Anzahl","76","p"
"2020W19","AT221","Männer","Anzahl","40","p"
"2020W19","AT221","Frauen","Anzahl","36","p"
"2020W19","AT222","Insgesamt","Anzahl","21","p"
"2020W19","AT222","Männer","Anzahl","15","p"
"2020W19","AT222","Frauen","Anzahl","6","p"
"2020W19","AT223","Insgesamt","Anzahl","43","p"
"2020W19","AT223","Männer","Anzahl","19","p"
"2020W19","AT223","Frauen","Anzahl","24","p"
"2020W19","AT224","Insgesamt","Anzahl","57","p"
"2020W19","AT224","Männer","Anzahl","32","p"
"2020W19","AT224","Frauen","Anzahl","25","p"
"2020W19","AT225","Insgesamt","Anzahl","36","p"
"2020W19","AT225","Männer","Anzahl","23","p"
"2020W19","AT225","Frauen","Anzahl","13","p"
"2020W19","AT226","Insgesamt","Anzahl","18","p"
"2020W19","AT226","Männer","Anzahl","6","p"
"2020W19","AT226","Frauen","Anzahl","12","p"
"2020W19","AT311","Insgesamt","Anzahl","55","p"
"2020W19","AT311","Männer","Anzahl","31","p"
"2020W19","AT311","Frauen","Anzahl","24","p"
"2020W19","AT312","Insgesamt","Anzahl","96","p"
"2020W19","AT312","Männer","Anzahl","46","p"
"2020W19","AT312","Frauen","Anzahl","50","p"
"2020W19","AT313","Insgesamt","Anzahl","31","p"
"2020W19","AT313","Männer","Anzahl","17","p"
"2020W19","AT313","Frauen","Anzahl","14","p"
"2020W19","AT314","Insgesamt","Anzahl","23","p"
"2020W19","AT314","Männer","Anzahl","12","p"
"2020W19","AT314","Frauen","Anzahl","11","p"
"2020W19","AT315","Insgesamt","Anzahl","37","p"
"2020W19","AT315","Männer","Anzahl","20","p"
"2020W19","AT315","Frauen","Anzahl","17","p"
"2020W19","AT321","Insgesamt","Anzahl","5","p"
"2020W19","AT321","Männer","Anzahl","3","p"
"2020W19","AT321","Frauen","Anzahl","2","p"
"2020W19","AT322","Insgesamt","Anzahl","20","p"
"2020W19","AT322","Männer","Anzahl","8","p"
"2020W19","AT322","Frauen","Anzahl","12","p"
"2020W19","AT323","Insgesamt","Anzahl","58","p"
"2020W19","AT323","Männer","Anzahl","36","p"
"2020W19","AT323","Frauen","Anzahl","22","p"
"2020W19","AT331","Insgesamt","Anzahl","1","p"
"2020W19","AT331","Männer","Anzahl","1","p"
"2020W19","AT331","Frauen","Anzahl","0","p"
"2020W19","AT332","Insgesamt","Anzahl","53","p"
"2020W19","AT332","Männer","Anzahl","27","p"
"2020W19","AT332","Frauen","Anzahl","26","p"
"2020W19","AT333","Insgesamt","Anzahl","7","p"
"2020W19","AT333","Männer","Anzahl","6","p"
"2020W19","AT333","Frauen","Anzahl","1","p"
"2020W19","AT334","Insgesamt","Anzahl","10","p"
"2020W19","AT334","Männer","Anzahl","3","p"
"2020W19","AT334","Frauen","Anzahl","7","p"
"2020W19","AT335","Insgesamt","Anzahl","27","p"
"2020W19","AT335","Männer","Anzahl","16","p"
"2020W19","AT335","Frauen","Anzahl","11","p"
"2020W19","AT341","Insgesamt","Anzahl","14","p"
"2020W19","AT341","Männer","Anzahl","8","p"
"2020W19","AT341","Frauen","Anzahl","6","p"
"2020W19","AT342","Insgesamt","Anzahl","37","p"
"2020W19","AT342","Männer","Anzahl","13","p"
"2020W19","AT342","Frauen","Anzahl","24","p"
"2020W20","AT111","Insgesamt","Anzahl","4","p"
"2020W20","AT111","Männer","Anzahl","3","p"
"2020W20","AT111","Frauen","Anzahl","1","p"
"2020W20","AT112","Insgesamt","Anzahl","29","p"
"2020W20","AT112","Männer","Anzahl","14","p"
"2020W20","AT112","Frauen","Anzahl","15","p"
"2020W20","AT113","Insgesamt","Anzahl","18","p"
"2020W20","AT113","Männer","Anzahl","5","p"
"2020W20","AT113","Frauen","Anzahl","13","p"
"2020W20","AT121","Insgesamt","Anzahl","41","p"
"2020W20","AT121","Männer","Anzahl","19","p"
"2020W20","AT121","Frauen","Anzahl","22","p"
"2020W20","AT122","Insgesamt","Anzahl","60","p"
"2020W20","AT122","Männer","Anzahl","30","p"
"2020W20","AT122","Frauen","Anzahl","30","p"
"2020W20","AT123","Insgesamt","Anzahl","25","p"
"2020W20","AT123","Männer","Anzahl","13","p"
"2020W20","AT123","Frauen","Anzahl","12","p"
"2020W20","AT124","Insgesamt","Anzahl","45","p"
"2020W20","AT124","Männer","Anzahl","23","p"
"2020W20","AT124","Frauen","Anzahl","22","p"
"2020W20","AT125","Insgesamt","Anzahl","41","p"
"2020W20","AT125","Männer","Anzahl","14","p"
"2020W20","AT125","Frauen","Anzahl","27","p"
"2020W20","AT126","Insgesamt","Anzahl","67","p"
"2020W20","AT126","Männer","Anzahl","38","p"
"2020W20","AT126","Frauen","Anzahl","29","p"
"2020W20","AT127","Insgesamt","Anzahl","34","p"
"2020W20","AT127","Männer","Anzahl","12","p"
"2020W20","AT127","Frauen","Anzahl","22","p"
"2020W20","AT130","Insgesamt","Anzahl","280","p"
"2020W20","AT130","Männer","Anzahl","144","p"
"2020W20","AT130","Frauen","Anzahl","136","p"
"2020W20","AT211","Insgesamt","Anzahl","62","p"
"2020W20","AT211","Männer","Anzahl","36","p"
"2020W20","AT211","Frauen","Anzahl","26","p"
"2020W20","AT212","Insgesamt","Anzahl","22","p"
"2020W20","AT212","Männer","Anzahl","13","p"
"2020W20","AT212","Frauen","Anzahl","9","p"
"2020W20","AT213","Insgesamt","Anzahl","36","p"
"2020W20","AT213","Männer","Anzahl","16","p"
"2020W20","AT213","Frauen","Anzahl","20","p"
"2020W20","AT221","Insgesamt","Anzahl","62","p"
"2020W20","AT221","Männer","Anzahl","29","p"
"2020W20","AT221","Frauen","Anzahl","33","p"
"2020W20","AT222","Insgesamt","Anzahl","12","p"
"2020W20","AT222","Männer","Anzahl","5","p"
"2020W20","AT222","Frauen","Anzahl","7","p"
"2020W20","AT223","Insgesamt","Anzahl","36","p"
"2020W20","AT223","Männer","Anzahl","19","p"
"2020W20","AT223","Frauen","Anzahl","17","p"
"2020W20","AT224","Insgesamt","Anzahl","52","p"
"2020W20","AT224","Männer","Anzahl","28","p"
"2020W20","AT224","Frauen","Anzahl","24","p"
"2020W20","AT225","Insgesamt","Anzahl","25","p"
"2020W20","AT225","Männer","Anzahl","17","p"
"2020W20","AT225","Frauen","Anzahl","8","p"
"2020W20","AT226","Insgesamt","Anzahl","27","p"
"2020W20","AT226","Männer","Anzahl","13","p"
"2020W20","AT226","Frauen","Anzahl","14","p"
"2020W20","AT311","Insgesamt","Anzahl","53","p"
"2020W20","AT311","Männer","Anzahl","28","p"
"2020W20","AT311","Frauen","Anzahl","25","p"
"2020W20","AT312","Insgesamt","Anzahl","95","p"
"2020W20","AT312","Männer","Anzahl","47","p"
"2020W20","AT312","Frauen","Anzahl","48","p"
"2020W20","AT313","Insgesamt","Anzahl","35","p"
"2020W20","AT313","Männer","Anzahl","13","p"
"2020W20","AT313","Frauen","Anzahl","22","p"
"2020W20","AT314","Insgesamt","Anzahl","33","p"
"2020W20","AT314","Männer","Anzahl","21","p"
"2020W20","AT314","Frauen","Anzahl","12","p"
"2020W20","AT315","Insgesamt","Anzahl","47","p"
"2020W20","AT315","Männer","Anzahl","25","p"
"2020W20","AT315","Frauen","Anzahl","22","p"
"2020W20","AT321","Insgesamt","Anzahl","6","p"
"2020W20","AT321","Männer","Anzahl","4","p"
"2020W20","AT321","Frauen","Anzahl","2","p"
"2020W20","AT322","Insgesamt","Anzahl","23","p"
"2020W20","AT322","Männer","Anzahl","14","p"
"2020W20","AT322","Frauen","Anzahl","9","p"
"2020W20","AT323","Insgesamt","Anzahl","54","p"
"2020W20","AT323","Männer","Anzahl","22","p"
"2020W20","AT323","Frauen","Anzahl","32","p"
"2020W20","AT331","Insgesamt","Anzahl","4","p"
"2020W20","AT331","Männer","Anzahl","3","p"
"2020W20","AT331","Frauen","Anzahl","1","p"
"2020W20","AT332","Insgesamt","Anzahl","39","p"
"2020W20","AT332","Männer","Anzahl","18","p"
"2020W20","AT332","Frauen","Anzahl","21","p"
"2020W20","AT333","Insgesamt","Anzahl","7","p"
"2020W20","AT333","Männer","Anzahl","3","p"
"2020W20","AT333","Frauen","Anzahl","4","p"
"2020W20","AT334","Insgesamt","Anzahl","16","p"
"2020W20","AT334","Männer","Anzahl","7","p"
"2020W20","AT334","Frauen","Anzahl","9","p"
"2020W20","AT335","Insgesamt","Anzahl","32","p"
"2020W20","AT335","Männer","Anzahl","21","p"
"2020W20","AT335","Frauen","Anzahl","11","p"
"2020W20","AT341","Insgesamt","Anzahl","15","p"
"2020W20","AT341","Männer","Anzahl","5","p"
"2020W20","AT341","Frauen","Anzahl","10","p"
"2020W20","AT342","Insgesamt","Anzahl","52","p"
"2020W20","AT342","Männer","Anzahl","29","p"
"2020W20","AT342","Frauen","Anzahl","23","p"
"2020W21","AT111","Insgesamt","Anzahl","6","p"
"2020W21","AT111","Männer","Anzahl","2","p"
"2020W21","AT111","Frauen","Anzahl","4","p"
"2020W21","AT112","Insgesamt","Anzahl","28","p"
"2020W21","AT112","Männer","Anzahl","12","p"
"2020W21","AT112","Frauen","Anzahl","16","p"
"2020W21","AT113","Insgesamt","Anzahl","16","p"
"2020W21","AT113","Männer","Anzahl","7","p"
"2020W21","AT113","Frauen","Anzahl","9","p"
"2020W21","AT121","Insgesamt","Anzahl","43","p"
"2020W21","AT121","Männer","Anzahl","18","p"
"2020W21","AT121","Frauen","Anzahl","25","p"
"2020W21","AT122","Insgesamt","Anzahl","47","p"
"2020W21","AT122","Männer","Anzahl","24","p"
"2020W21","AT122","Frauen","Anzahl","23","p"
"2020W21","AT123","Insgesamt","Anzahl","29","p"
"2020W21","AT123","Männer","Anzahl","12","p"
"2020W21","AT123","Frauen","Anzahl","17","p"
"2020W21","AT124","Insgesamt","Anzahl","46","p"
"2020W21","AT124","Männer","Anzahl","26","p"
"2020W21","AT124","Frauen","Anzahl","20","p"
"2020W21","AT125","Insgesamt","Anzahl","25","p"
"2020W21","AT125","Männer","Anzahl","15","p"
"2020W21","AT125","Frauen","Anzahl","10","p"
"2020W21","AT126","Insgesamt","Anzahl","57","p"
"2020W21","AT126","Männer","Anzahl","31","p"
"2020W21","AT126","Frauen","Anzahl","26","p"
"2020W21","AT127","Insgesamt","Anzahl","62","p"
"2020W21","AT127","Männer","Anzahl","31","p"
"2020W21","AT127","Frauen","Anzahl","31","p"
"2020W21","AT130","Insgesamt","Anzahl","281","p"
"2020W21","AT130","Männer","Anzahl","132","p"
"2020W21","AT130","Frauen","Anzahl","149","p"
"2020W21","AT211","Insgesamt","Anzahl","63","p"
"2020W21","AT211","Männer","Anzahl","41","p"
"2020W21","AT211","Frauen","Anzahl","22","p"
"2020W21","AT212","Insgesamt","Anzahl","24","p"
"2020W21","AT212","Männer","Anzahl","10","p"
"2020W21","AT212","Frauen","Anzahl","14","p"
"2020W21","AT213","Insgesamt","Anzahl","30","p"
"2020W21","AT213","Männer","Anzahl","16","p"
"2020W21","AT213","Frauen","Anzahl","14","p"
"2020W21","AT221","Insgesamt","Anzahl","76","p"
"2020W21","AT221","Männer","Anzahl","40","p"
"2020W21","AT221","Frauen","Anzahl","36","p"
"2020W21","AT222","Insgesamt","Anzahl","5","p"
"2020W21","AT222","Männer","Anzahl","4","p"
"2020W21","AT222","Frauen","Anzahl","1","p"
"2020W21","AT223","Insgesamt","Anzahl","33","p"
"2020W21","AT223","Männer","Anzahl","16","p"
"2020W21","AT223","Frauen","Anzahl","17","p"
"2020W21","AT224","Insgesamt","Anzahl","49","p"
"2020W21","AT224","Männer","Anzahl","26","p"
"2020W21","AT224","Frauen","Anzahl","23","p"
"2020W21","AT225","Insgesamt","Anzahl","38","p"
"2020W21","AT225","Männer","Anzahl","19","p"
"2020W21","AT225","Frauen","Anzahl","19","p"
"2020W21","AT226","Insgesamt","Anzahl","18","p"
"2020W21","AT226","Männer","Anzahl","10","p"
"2020W21","AT226","Frauen","Anzahl","8","p"
"2020W21","AT311","Insgesamt","Anzahl","52","p"
"2020W21","AT311","Männer","Anzahl","34","p"
"2020W21","AT311","Frauen","Anzahl","18","p"
"2020W21","AT312","Insgesamt","Anzahl","102","p"
"2020W21","AT312","Männer","Anzahl","45","p"
"2020W21","AT312","Frauen","Anzahl","57","p"
"2020W21","AT313","Insgesamt","Anzahl","28","p"
"2020W21","AT313","Männer","Anzahl","13","p"
"2020W21","AT313","Frauen","Anzahl","15","p"
"2020W21","AT314","Insgesamt","Anzahl","33","p"
"2020W21","AT314","Männer","Anzahl","19","p"
"2020W21","AT314","Frauen","Anzahl","14","p"
"2020W21","AT315","Insgesamt","Anzahl","46","p"
"2020W21","AT315","Männer","Anzahl","21","p"
"2020W21","AT315","Frauen","Anzahl","25","p"
"2020W21","AT321","Insgesamt","Anzahl","2","p"
"2020W21","AT321","Männer","Anzahl","0","p"
"2020W21","AT321","Frauen","Anzahl","2","p"
"2020W21","AT322","Insgesamt","Anzahl","32","p"
"2020W21","AT322","Männer","Anzahl","21","p"
"2020W21","AT322","Frauen","Anzahl","11","p"
"2020W21","AT323","Insgesamt","Anzahl","41","p"
"2020W21","AT323","Männer","Anzahl","22","p"
"2020W21","AT323","Frauen","Anzahl","19","p"
"2020W21","AT331","Insgesamt","Anzahl","5","p"
"2020W21","AT331","Männer","Anzahl","2","p"
"2020W21","AT331","Frauen","Anzahl","3","p"
"2020W21","AT332","Insgesamt","Anzahl","53","p"
"2020W21","AT332","Männer","Anzahl","28","p"
"2020W21","AT332","Frauen","Anzahl","25","p"
"2020W21","AT333","Insgesamt","Anzahl","7","p"
"2020W21","AT333","Männer","Anzahl","4","p"
"2020W21","AT333","Frauen","Anzahl","3","p"
"2020W21","AT334","Insgesamt","Anzahl","14","p"
"2020W21","AT334","Männer","Anzahl","8","p"
"2020W21","AT334","Frauen","Anzahl","6","p"
"2020W21","AT335","Insgesamt","Anzahl","32","p"
"2020W21","AT335","Männer","Anzahl","13","p"
"2020W21","AT335","Frauen","Anzahl","19","p"
